run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
284029,44,69291231,42.1971,-0.958419,8.61783,2.42848,0.058316599999999996,33.5792,11,3,2,147.77700000000002,250.422,63.1471,51.0307,0,1,1,11.8921,2,0,0,0.691267,20,1875,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.22095718738823744,4,1.6094379124341003,0,0,1.4551094083730525,0.3194387436548578
284029,44,68753953,102.87200000000001,1.16436,103.074,1.8368799999999998,0.182071,-0.201346,7,5,3,566.117,593.236,203.24200000000002,141.201,1,0,1,14.6529,2,1,1,0.995899,20,1483,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.15354281935972083,6,2.0794415416798357,0,0,9.351191560164821,2.082174069598221
284029,44,68844474,92.2249,2.24122,0.0,0.0,0.0,92.2249,7,0,0,0.0,126.648,26.8871,26.1836,0,0,0,0.0,1,0,0,0.5448609999999999,27,1945,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.9892732521032471,0,0.0,0,0,-3.076387917994632,-0.692180723196007
284029,44,69662073,75.0107,0.852591,45.4077,1.71765,1.0,29.6029,11,1,0,45.4077,205.41099999999997,45.4077,22.6197,0,0,0,0.0,3,1,1,0.9744280000000001,33,2278,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1,0.6177869252106765,1,1.0986122886681096,0,0,-0.19376329793695288,-0.04865851160697318
284029,44,69855374,33.0026,-2.66986,67.1853,-0.28385,0.37103800000000003,-34.1827,13,4,2,181.074,321.494,60.5727,50.4923,1,1,2,69.0096,6,0,0,0.7961239999999999,34,2259,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.1534457955909662,6,1.9459101490553132,0,0,3.4793976502542514,0.7713444261515962
284029,44,68603863,87.7512,-0.7554890000000001,32.8407,-1.05503,1.0,54.9105,7,1,0,32.8407,112.434,32.8407,16.5348,1,0,1,11.9716,1,0,0,0.552652,30,2285,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.7216862307439887,2,1.0986122886681096,0,0,-0.4967425161331791,-0.11629612741116024
284029,44,68681537,91.5918,2.84917,55.927,-3.09738,1.0,35.6648,12,1,1,55.927,233.28599999999997,55.927,28.9501,1,0,1,10.452,2,0,0,0.585345,34,2518,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.6167017239568324,2,1.0986122886681096,0,0,0.24814304872599346,0.049993441734797466
284029,44,69969836,69.4864,2.85569,71.2745,-2.60341,0.29104,-1.7880900000000002,15,4,2,244.896,411.935,106.00399999999999,71.2112,0,0,0,0.0,3,0,0,0.845095,41,2531,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.2203242793510355,4,1.6094379124341003,0,0,2.068033675790156,0.45626903968450555
284029,44,70156135,31.5022,1.33612,0.0,0.0,0.0,31.5022,3,0,0,0.0,40.1782,15.494000000000002,14.6167,0,0,0,0.0,0,0,0,0.5321640000000001,28,1694,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.9692328519300231,0,0.0,0,0,-4.355437146408188,-0.9777179320551576
284029,44,68983072,6.28282,1.16003,47.6812,-0.981542,1.0,-41.3984,3,1,0,47.6812,80.0861,47.6812,19.1717,0,0,0,0.0,0,0,0,0.44992600000000005,24,1555,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.11430786903869114,1,0.6931471805599453,0,0,-5.60109845055799,-1.2558015617305751
284029,44,69044782,30.6077,-0.42013500000000004,29.1582,-1.6594,0.22775399999999998,1.4495,7,2,1,128.025,205.1,78.4689,49.556000000000004,2,0,2,28.7243,3,2,1,0.993516,30,1926,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.19173828419866357,4,1.9459101490553132,0,0,4.868821404660741,1.081521839141329
284029,44,69315363,34.5764,-0.7712979999999999,0.0,0.0,0.0,34.5764,0,0,0,0.0,0.0,0.0,0.0,1,0,1,21.0273,0,0,0,-999.0,25,1864,0,1,1,1,1,1,1,0,0,-1,1,1,1,1,1,1,0.9718914786206586,1,0.6931471805599453,0,0,-2.2086249147118036,-0.49845977766528643
284029,44,69593159,36.2217,1.33835,20.0301,0.0880846,0.208488,16.1916,9,2,0,96.0732,200.757,48.297,47.7761,1,0,1,10.1555,1,0,0,0.790137,29,2129,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.2717410793661273,3,1.3862943611198906,0,0,-1.51712598984808,-0.34408833632554015
284029,44,69434500,53.3567,-1.03419,33.5568,0.0715913,1.0,19.7999,8,1,0,33.5568,138.058,33.5568,28.884,0,0,0,0.0,2,1,0,0.940873,22,1974,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.6069227138039095,1,1.0986122886681096,0,0,-0.7200076947957538,-0.16613824023571733
284029,44,69183963,186.472,2.1004400000000003,57.6278,1.9744099999999998,1.0,128.844,5,1,1,57.6278,114.11399999999999,57.6278,17.1263,0,0,0,0.0,0,0,0,0.542547,31,2057,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.760800294410685,1,0.6931471805599453,0,0,0.9344448830961456,0.20320467541344897
284029,44,68870165,80.1603,-2.8225599999999997,38.5916,-2.14549,1.0,41.5687,12,1,0,38.5916,185.09599999999998,38.5916,21.4022,0,0,0,0.0,5,1,1,0.972578,36,2541,4,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.6693864564988113,1,1.0986122886681096,0,0,0.03508656183850925,0.0024303352931129302
284029,44,68516134,76.6286,-0.417091,30.3197,-0.511464,0.115345,46.3089,11,3,3,262.861,390.555,145.388,65.9368,1,0,1,16.303,4,2,0,0.895706,29,2169,6,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.22505415730759473,4,1.9459101490553132,0,0,7.904488028993469,1.7592094180736584
284029,44,69664017,61.1335,0.657632,0.0,0.0,0.0,61.1335,12,0,0,0.0,204.873,29.9865,22.9873,0,0,0,0.0,3,1,1,0.9725879999999999,31,1962,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.9839056225707549,0,0.6931471805599453,0,0,-0.8221488307343947,-0.18894040782843535
284029,44,68504035,78.2571,-0.642339,44.0563,-1.8713400000000002,0.581507,34.2008,14,2,0,75.7623,285.28700000000003,38.7905,36.9718,0,0,0,0.0,3,0,0,0.8053600000000001,31,2265,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.5048213320397318,2,1.0986122886681096,0,0,-1.5571464777505073,-0.3530225807306708
284029,44,69899756,107.551,2.6999,48.0823,3.09481,0.601432,59.4684,18,2,0,79.9464,357.774,44.0006,35.9458,0,0,0,0.0,7,1,0,0.878697,60,3035,3,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.5705702041513571,2,1.3862943611198906,0,0,1.5727786934048424,0.3457074426775709
284029,44,69316923,81.868,-1.6146200000000002,0.0,0.0,0.0,81.868,17,0,0,0.0,279.875,25.3988,24.8701,0,0,0,0.0,2,0,0,0.742338,49,2885,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.9879326157262152,0,0.0,0,0,-3.2881272657192095,-0.7394497891645802
284029,44,69994556,20.7538,2.80418,47.4302,1.35001,0.271846,-26.6764,9,2,2,174.47400000000002,270.408,107.435,67.0399,1,0,1,18.1058,3,1,0,0.943887,42,2481,9,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.10576381124387063,3,1.6094379124341003,0,0,2.031434443999987,0.4480985625366354
284029,44,69707815,49.3128,-2.12812,60.0073,-2.4388,0.41219700000000004,-10.6945,5,2,1,145.579,203.015,96.7,48.8791,0,0,0,0.0,2,1,1,0.986683,27,2032,3,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.25173488629947754,2,1.3862943611198906,0,0,0.6234208364737741,0.13377111790231025
284029,44,69536706,22.3993,2.4111599999999997,17.3726,-0.37406799999999996,0.030782999999999998,5.0267,14,4,4,564.359,719.4019999999999,257.851,117.15,0,0,0,0.0,3,0,0,0.8366969999999999,38,2517,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.03810971278500022,4,1.6094379124341003,0,0,3.898175835725802,0.8648332079391126
284029,44,68851085,56.5833,-2.6302,32.7109,-1.8547200000000001,1.0,23.8724,7,1,0,32.7109,132.311,32.7109,22.8203,2,0,2,26.5622,1,0,0,0.545941,31,2151,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.6266548681975144,3,1.3862943611198906,0,0,0.08630544076411517,0.013864528289305882
284029,44,69365594,514.5409999999999,0.757257,528.872,0.662669,0.771518,-14.3312,9,3,1,685.495,772.562,600.0509999999999,46.2916,0,1,1,31.0011,2,0,0,0.563517,39,2150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.42841430231899785,4,1.6094379124341003,1,0,14.34688679711368,3.1974218978922173
284029,44,68617490,75.1657,0.401879,109.74799999999999,-2.94158,1.0,-34.5823,4,1,1,109.74799999999999,152.091,109.74799999999999,17.7608,0,0,0,0.0,0,0,0,0.523884,21,1519,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.4043042551463394,1,0.6931471805599453,0,0,-2.139706060755098,-0.48307421098074416
