run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
279588,959,1671288765,66.6725,0.375979,54.3821,0.626103,1.0,12.2904,1,1,1,54.3821,54.3821,54.3821,0.0,1,0,1,42.3778,0,0,0,0.148008,11,1099,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.5462514317362885,2,1.0986122886681096,0,0,0.015518571383760449,0.0014292110483318451
279588,959,1671499006,33.0358,0.15207,45.3976,-0.0232243,1.0,-12.3618,1,1,0,45.3976,45.3976,45.3976,0.0,1,0,1,40.8026,0,0,0,-10.0,14,1140,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.41589306261597764,2,1.0986122886681096,0,0,-3.098125005133929,-0.6882979308403309
279588,959,1671176441,19.168,-0.0664752,0.0,0.0,0.0,19.168,3,0,0,0.0,38.9276,13.7096,12.777000000000001,0,0,0,0.0,0,0,0,0.391843,15,1262,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.950416501388338,0,0.0,0,0,-7.309026949179726,-1.6210872149267204
279588,959,1671499003,12.0333,2.9445799999999998,32.9195,-0.268264,1.0,-20.8863,4,1,0,32.9195,94.2706,32.9195,25.2221,1,0,1,20.6822,1,0,0,0.68903,17,1226,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.2618621716195749,2,1.0986122886681096,0,0,-4.792420989037283,-1.0636144684506081
279588,959,1671002494,26.3913,-1.88772,47.044,-1.55227,1.0,-20.6527,6,1,0,47.044,108.96700000000001,47.044,14.3365,1,0,1,33.8046,2,0,0,0.5522199999999999,19,1255,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.3545535518765962,2,1.0986122886681096,0,0,-3.6457436409026585,-0.8096051476786061
279588,959,1670692025,44.9387,-0.790125,46.3716,-0.477867,1.0,-1.43285,6,1,0,46.3716,125.66799999999999,46.3716,19.2526,1,0,1,36.1077,0,0,0,0.530323,17,1582,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.48682216394053535,2,1.0986122886681096,0,0,-2.2515036694514086,-0.5007563257169387
279588,959,1672049663,23.1768,2.5254,40.063,-1.40272,1.0,-16.8862,4,1,0,40.063,86.4498,40.063,23.5202,1,0,1,29.0645,0,0,0,0.532674,23,1515,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.36078568115093756,2,1.0986122886681096,0,0,-3.817500350496192,-0.8476522977447164
279588,959,1672314619,32.4764,-0.796734,24.1472,1.31392,0.08512739999999999,8.3293,3,2,2,283.659,307.931,153.894,129.764,1,0,1,67.2461,2,1,0,0.8716219999999999,19,1296,4,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.1024054709754887,3,1.6094379124341003,0,0,3.5997678798375254,0.7954038489871731
279588,959,1671721339,83.2754,2.61856,77.0796,0.30627600000000005,1.0,6.19576,7,1,1,77.0796,197.043,77.0796,28.3548,1,0,1,65.122,0,0,0,0.5297430000000001,22,1642,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.5161005236900003,2,1.0986122886681096,0,0,0.8126365595213735,0.17800494882789117
279588,959,1671135546,52.5756,2.61381,39.8906,3.10412,1.0,12.685,2,1,0,39.8906,49.8946,39.8906,10.0041,1,0,1,35.2244,0,0,0,0.528763,14,1225,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.5625092279348043,2,1.0986122886681096,0,0,-1.6342014603768722,-0.3640129644800946
279588,959,1670958713,23.6934,-1.5193,11.5782,1.4232799999999999,0.129558,12.1152,4,2,0,89.3671,117.66,48.723,40.644,1,0,1,35.3287,1,1,0,0.895285,17,1800,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.2077266012335559,3,1.6094379124341003,0,0,0.270074578678565,0.05781787052309354
279588,959,1671454080,31.0853,2.71519,61.2934,-2.5617,0.307309,-30.208000000000002,6,2,2,199.452,259.998,129.954,69.4987,2,1,3,165.47099999999998,2,2,2,0.998685,19,1435,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.13425612201576162,5,2.0794415416798357,0,0,9.613913495645049,2.1276435111557075
279588,959,1671987455,14.6707,0.375893,22.3034,-2.3073200000000003,0.0899796,-7.6327,6,3,2,247.872,290.074,132.725,72.5183,1,0,1,45.6568,1,1,1,0.9989540000000001,14,1227,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.0556672599924035,4,1.791759469228055,0,0,3.740109325299435,0.8264919622179189
279588,959,1671554876,30.7459,-0.8568389999999999,86.9283,1.2281,1.0,-56.1825,2,1,1,86.9283,106.825,86.9283,19.8969,1,0,1,53.4132,1,0,0,0.638184,16,1364,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.2590782158211305,2,1.0986122886681096,0,0,-2.5844971581398952,-0.5745202751146131
279588,959,1671951743,56.2737,-0.9540360000000001,41.3455,-0.474362,1.0,14.9282,6,1,0,41.3455,114.93299999999999,41.3455,19.2903,1,0,1,30.4171,1,0,0,0.749215,19,1710,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.5706160666482794,2,1.0986122886681096,0,0,-1.4210689497575193,-0.31680034242479493
279588,959,1671281853,34.6934,-2.31795,46.1374,-1.4324700000000001,1.0,-11.4441,2,1,0,46.1374,56.9565,46.1374,10.8191,1,0,1,37.7155,0,0,0,0.526795,28,1784,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.42396505961080666,2,1.0986122886681096,0,0,-2.98333778565265,-0.6628705307951673
279588,959,1670920701,25.3861,-1.07856,0.0,0.0,0.0,25.3861,9,0,0,0.0,119.47,21.9106,18.5043,0,0,0,0.0,3,1,1,0.957533,18,1736,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.9621012578592516,0,0.6931471805599453,0,0,-3.0725194670650193,-0.68262585111933
279588,959,1672102076,7.33127,1.0780299999999998,0.0,0.0,0.0,7.33127,5,0,0,0.0,91.7176,29.787,28.6797,1,0,1,23.2132,0,0,0,0.5275449999999999,15,1547,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.8799702806414869,1,0.6931471805599453,0,0,-4.664753722178842,-1.035333910024749
279588,959,1672125118,19.9933,-1.20966,31.9557,1.5483799999999999,1.0,-11.9623,1,1,0,31.9557,31.9557,31.9557,0.0,1,0,1,27.732,0,0,0,-10.0,25,1543,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.3775954220098586,2,1.0986122886681096,0,0,-3.9518057738316803,-0.8774033252791318
279588,959,1671319291,75.8361,2.3656599999999997,59.3568,1.80135,1.0,16.4793,6,1,1,59.3568,124.916,59.3568,22.3959,1,1,2,31.758000000000003,0,0,0,0.16659000000000002,10,1137,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.556828586512219,3,1.3862943611198906,0,0,2.91011551014841,0.6426336470829428
279588,959,1671265152,15.1472,1.51023,87.8001,-1.1129799999999999,0.9943930000000001,-72.6529,4,2,1,88.2952,135.185,52.0286,36.2666,1,0,1,28.4772,0,0,0,0.542506,14,1237,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.1450292218485979,3,1.3862943611198906,0,0,-2.0705093970798343,-0.4606628920553114
279588,959,1671470781,43.0337,2.1684,30.3215,-1.2494399999999999,1.0,12.7122,6,1,0,30.3215,108.72,30.3215,19.9481,1,0,1,22.6273,3,0,0,0.789258,20,1605,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.578758445945946,2,1.0986122886681096,0,0,-2.071200872890801,-0.4608160661817208
279588,959,1672256441,28.3355,1.275,31.0909,-2.9828,1.0,-2.75548,5,1,0,31.0909,92.065,31.0909,23.2274,1,0,1,26.070999999999998,1,0,0,0.6974239999999999,15,1371,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.4689258337415434,2,1.0986122886681096,0,0,-3.195367297564639,-0.7098388191214319
279588,959,1671282426,61.2843,-2.90065,33.7768,-2.59584,1.0,27.5075,4,1,0,33.7768,89.3689,33.7768,20.6818,1,0,1,24.3346,0,0,0,0.526628,23,1808,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.6379720823517532,2,1.0986122886681096,0,0,-0.9663209110627319,-0.21606560599769864
279588,959,1671313535,103.04,0.9871059999999999,27.3562,-1.21979,0.09853730000000001,75.684,14,2,2,277.623,501.707,140.408,137.216,2,0,2,48.0948,3,1,1,0.99349,17,1636,4,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0.26997639278630625,4,1.791759469228055,0,0,9.586233851994834,2.1215119803513014
279588,959,1671523193,21.1032,1.9594099999999999,50.3686,-2.49948,1.0,-29.2654,8,1,1,50.3686,167.96400000000003,50.3686,27.7262,3,0,3,97.2365,2,1,1,0.9959709999999999,21,1540,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.29119188429154513,4,1.791759469228055,0,0,4.002166333219393,0.8845422260463423
279588,959,1671038204,86.9605,1.42382,47.8403,1.11887,0.517841,39.1202,5,2,1,92.3841,141.79,55.6116,36.7725,1,0,1,31.296,1,0,0,0.552225,19,1309,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.4821907614644408,3,1.3862943611198906,0,0,2.643616301101596,0.5835993571090646
279588,959,1672369918,41.5742,0.9484370000000001,34.6771,1.54817,0.276111,6.89715,5,2,2,125.59100000000001,165.024,72.3876,53.2033,1,0,1,39.0356,2,1,0,0.8695620000000001,15,1549,3,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.24722237418919013,3,1.6094379124341003,0,0,3.4551956785099684,0.7633785484774306
279588,959,1671578494,33.8512,1.8365799999999999,52.8055,1.47181,0.158611,-18.9543,8,3,3,332.925,402.875,178.49200000000002,84.6895,1,1,2,106.92200000000001,2,0,0,0.619131,21,1567,3,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.09204293263131219,5,1.791759469228055,0,0,5.936858335284507,1.3131107350057507
279588,959,1672205183,19.5873,1.25589,46.7971,2.19319,1.0,-27.2099,3,1,0,46.7971,86.5201,46.7971,29.448,1,1,2,53.8783,0,0,0,0.282596,16,1096,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.29068003870332004,3,1.3862943611198906,0,0,-1.8289724740876532,-0.4071581901002151
279588,959,1671024377,22.8155,-0.189022,32.1898,-0.048405800000000006,1.0,-9.374310000000001,4,1,0,32.1898,65.1657,32.1898,11.6998,1,0,1,25.7554,0,0,0,0.52589,14,1210,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.4073810871471093,2,1.0986122886681096,0,0,-3.6966757333882763,-0.8208875073055879
279588,959,1672104377,18.541,1.8779299999999999,10.4062,2.40577,0.06411900000000001,8.13481,5,2,2,162.295,200.299,86.0141,76.2814,1,0,1,50.8731,0,0,0,0.5385840000000001,24,1673,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.10196550738027674,3,1.3862943611198906,0,0,-0.5816082021841982,-0.1308449342598625
279588,959,1671283581,17.2889,2.49915,81.4291,0.513464,0.30832600000000004,-64.1403,5,2,2,264.101,307.85200000000003,169.39,94.7105,3,0,3,107.59700000000001,2,1,1,0.9953879999999999,16,1307,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.06122350693137397,5,1.9459101490553132,0,0,6.745937473483696,1.4923360791525548
279588,959,1670707006,64.5701,0.77766,47.2545,0.966274,1.0,17.3156,6,1,0,47.2545,107.262,47.2545,17.224,1,0,1,38.7158,1,0,0,0.7193390000000001,24,1633,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.5723051533087642,2,1.0986122886681096,0,0,-0.9925806346118788,-0.22188259937707452
279588,959,1672414265,19.7032,0.487832,34.1608,1.83919,1.0,-14.4576,4,1,0,34.1608,78.2203,34.1608,18.663,1,0,1,28.7587,1,0,0,0.555133,14,1279,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.3591280256634587,2,1.0986122886681096,0,0,-4.0261772851724915,-0.8938779308961329
279588,959,1670859072,61.6866,2.30823,12.3534,-2.5984599999999998,0.15540299999999999,49.3332,4,2,0,79.4925,115.411,41.2939,38.1986,1,0,1,22.5629,0,0,0,0.198495,10,1131,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.4338654556119711,3,1.3862943611198906,0,0,0.22592616213527414,0.04803821514090303
279588,959,1670782460,1.49777,-0.27346,2.02785,2.95001,0.03294930000000001,-0.530076,4,2,0,61.5446,89.5377,30.8626,30.6819,1,0,1,21.6556,1,0,0,0.7778010000000001,18,1596,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.023387173210485494,3,1.3862943611198906,0,0,-4.368450424190553,-0.969697487026644
279588,959,1671439101,48.8563,-2.90705,36.0687,-3.05131,1.0,12.7876,2,1,0,36.0687,53.0994,36.0687,17.0308,1,0,1,28.3794,0,0,0,0.1791,15,1443,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.5685923770730288,2,1.0986122886681096,0,0,-1.8062669663582995,-0.4021285184096573
279588,959,1672078457,11.2277,0.81439,43.4853,-1.18339,1.0,-32.2576,3,1,0,43.4853,71.676,43.4853,15.5839,1,0,1,36.1394,0,0,0,0.5347,24,1733,4,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.20152747114677005,2,1.0986122886681096,0,0,-5.004126958943665,-1.1105110864982026
279588,959,1670991548,8.14012,-2.3873,52.4128,3.02739,1.0,-44.2727,6,1,1,52.4128,118.17,52.4128,17.2319,2,0,2,38.5889,0,0,0,0.531629,21,1411,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.13224587883076871,3,1.3862943611198906,0,0,-2.004095604703903,-0.4459510619849379
279588,959,1672188478,83.0296,0.251069,43.8559,0.5263909999999999,1.0,39.1737,3,1,0,43.8559,73.2846,43.8559,16.3363,1,0,1,38.4476,2,0,0,0.555816,27,2049,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.6492495239882551,2,1.0986122886681096,0,0,0.14559077136295806,0.03024250471091585
279588,959,1671420667,34.0692,1.49022,0.0,0.0,0.0,34.0692,5,0,0,0.0,77.9595,28.2577,13.8205,1,0,1,22.7004,1,0,0,0.804242,24,1683,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.9714849497564815,1,0.6931471805599453,0,0,-3.0634249781590626,-0.6806112609178854
279588,959,1671325626,43.9081,-2.33445,49.5649,-1.63255,1.0,-5.65682,2,1,0,49.5649,63.0519,49.5649,13.4869,1,0,1,36.2176,1,0,0,0.771407,13,1286,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.46476876991309685,2,1.0986122886681096,0,0,-2.3673423815732537,-0.5264166499860451
279588,959,1672478206,47.3437,2.9838299999999998,43.1674,-2.07931,1.0,4.17627,7,1,0,43.1674,115.986,43.1674,14.4777,1,0,1,31.8637,1,0,0,0.552491,24,1691,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.5173547252737646,2,1.0986122886681096,0,0,-2.0376053243853782,-0.4533740577817925
279588,959,1671964988,48.7969,-2.30287,63.9274,-2.3361400000000003,1.0,-15.1305,6,1,1,63.9274,130.496,63.9274,17.9928,2,0,2,59.148999999999994,2,0,0,0.556145,17,1621,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.4290806802064291,3,1.3862943611198906,0,0,1.176870788968708,0.2586892750460183
279588,959,1671869373,18.6923,-2.79698,0.0,0.0,0.0,18.6923,1,0,0,0.0,26.7564,26.7564,0.0,2,0,2,64.7231,0,0,0,0.10566400000000001,24,1517,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.9492187301635665,2,1.0986122886681096,0,0,-1.1463633609858803,-0.2559481941464069
279588,959,1672473021,29.7079,0.584803,34.4106,1.7321,1.0,-4.70271,2,1,0,34.4106,57.4415,34.4106,23.0308,1,0,1,31.0992,0,0,0,0.120821,19,1124,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.4562129041670186,2,1.0986122886681096,0,0,-3.16168016182539,-0.7023765225287584
279588,959,1671684475,27.6866,-0.9257200000000001,27.0063,-3.00273,0.369811,0.68025,4,2,0,73.0274,109.545,42.8703,30.1571,1,0,1,25.4858,2,1,0,0.877915,15,1256,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.2722004837092239,3,1.6094379124341003,0,0,0.6017039744474134,0.13127964920417456
279588,959,1671307199,31.7407,0.903393,80.1363,1.2333399999999999,0.0963044,-48.3956,9,5,3,832.115,890.1510000000001,445.026,228.167,3,2,5,360.751,1,0,0,0.7478640000000001,18,1714,5,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0.036700573286387546,10,2.3978952727983707,0,0,17.642947248656288,3.9062165451269206
279588,959,1670869437,34.4717,0.8991379999999999,43.0652,1.18744,1.0,-8.59357,1,1,0,43.0652,43.0652,43.0652,0.0,1,0,1,39.3813,0,0,0,0.06905189999999999,17,1415,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.4389236142501168,2,1.0986122886681096,0,0,-2.953381370074761,-0.6562346547258598
279588,959,1672353211,23.4183,0.248984,0.0,0.0,0.0,23.4183,5,0,0,0.0,82.7447,24.0447,23.2065,0,0,0,0.0,0,0,0,0.526199,15,1364,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.9590471081115393,0,0.0,0,0,-7.079284012074819,-1.5701950895166255
279588,959,1670764026,23.894000000000002,-1.78424,42.6712,-1.0695,1.0,-18.7772,2,1,0,42.6712,53.641999999999996,42.6712,10.9708,1,0,1,35.4388,0,0,0,0.0704244,20,1531,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.35364359167145215,2,1.0986122886681096,0,0,-3.7955430204022274,-0.8427883606379029
279588,959,1672478780,56.0341,0.525511,159.054,-1.61369,0.49456400000000006,-103.02,3,3,2,321.605,321.605,227.99099999999999,60.0792,2,0,2,67.4412,2,1,1,0.988503,15,1353,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0.14798815019368047,5,1.9459101490553132,0,0,8.594549135955486,1.9018362698727538
279588,959,1671375168,89.8901,2.47344,47.7904,2.8929,0.228602,42.0997,4,2,2,209.055,238.748,127.302,81.7531,1,0,1,58.7907,1,0,0,0.622909,21,1412,3,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.2996885096639352,3,1.3862943611198906,0,0,3.841541919319282,0.848961076440012
279588,959,1671835391,21.875,0.421796,32.1909,-2.33454,0.090133,-10.3159,7,2,2,357.149,440.76199999999994,188.636,168.513,1,1,2,121.57799999999999,2,2,1,0.9953360000000001,14,1769,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.057562153969223,4,1.9459101490553132,0,0,8.05151627235627,1.7815448827060842
279588,959,1671194301,26.9472,-2.02071,9.618739999999999,-1.4089399999999999,0.114473,17.3284,2,2,0,84.0261,84.0261,46.7857,37.2404,1,0,1,27.4676,0,0,0,0.06530369999999999,12,878,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.24065737099826476,3,1.3862943611198906,0,0,-2.1327083179562556,-0.4744410535148298
279588,959,1672464383,31.1515,0.0314494,37.5835,1.38515,1.0,-6.432,3,1,0,37.5835,61.4543,37.5835,13.2831,1,0,1,29.0218,0,0,0,0.53075,13,1391,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.4467125546712554,2,1.0986122886681096,0,0,-3.1123643194463253,-0.6914521908966882
279588,959,1670811262,53.6076,-1.21846,48.255,-1.62009,1.0,5.35262,1,1,0,48.255,48.255,48.255,0.0,1,0,1,37.2265,0,0,0,0.217283,20,1405,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.5211573497072794,2,1.0986122886681096,0,0,-1.698874758569426,-0.3783392442942896
279588,959,1671949437,31.6991,1.64727,65.2288,1.9720900000000001,1.0,-33.5296,6,1,1,65.2288,140.773,65.2288,17.6628,1,0,1,46.9296,0,0,0,0.351189,13,1325,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.32369835358462706,2,1.0986122886681096,0,0,-2.4302342556613103,-0.5403483128423606
279588,959,1671781274,17.0899,1.62842,46.0474,2.68995,1.0,-28.9575,4,1,0,46.0474,98.2621,46.0474,28.0266,1,0,1,28.0252,0,0,0,0.453701,9,850,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.26645805171093884,2,1.0986122886681096,0,0,-4.446032422744292,-0.986883272364453
279588,959,1671788191,23.2624,-1.39717,0.0,0.0,0.0,23.2624,6,0,0,0.0,84.3805,26.3626,13.3855,1,0,1,21.4681,1,0,0,0.5427109999999999,24,1484,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.9587839620152994,1,0.6931471805599453,0,0,-3.608815387996705,-0.8014248862884276
279588,959,1670885563,31.3199,1.16621,44.3222,1.51566,1.0,-13.0023,5,1,0,44.3222,110.899,44.3222,20.8812,3,1,4,157.504,0,0,0,0.52778,28,1844,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.4086513808990098,5,1.791759469228055,0,0,3.520609529240427,0.7778688737813662
279588,959,1671846940,16.8371,1.79033,10.5301,-1.3131,0.149115,6.3070699999999995,2,2,0,70.617,70.617,39.1305,31.4865,1,0,1,23.3413,0,0,0,0.32507600000000003,23,1532,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.1903484406036577,3,1.3862943611198906,0,0,-2.902965199816067,-0.6450665810003527
279588,959,1672325021,28.5639,-0.21170999999999998,42.3671,0.0370785,1.0,-13.8031,1,1,0,42.3671,42.3671,42.3671,0.0,1,0,1,38.9146,0,0,0,-10.0,19,1356,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.397101388830963,2,1.0986122886681096,0,0,-3.4029169407760347,-0.7558147372682064
279588,959,1671364251,4.836119999999999,1.60554,38.558,1.96973,1.0,-33.7219,5,1,0,38.558,90.6047,38.558,14.3629,1,0,1,23.682,3,1,0,0.9515389999999999,24,1694,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.1089360482874759,2,1.3862943611198906,0,0,-2.897830187796196,-0.6439290849841932
279588,959,1671522079,63.6638,1.9925,117.65700000000001,-3.01157,0.327743,-53.9933,9,4,3,358.99199999999996,439.925,145.975,107.311,1,0,1,38.1733,3,1,0,0.9142600000000001,20,1742,3,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0.15027246174842881,5,1.9459101490553132,0,0,9.492580648632927,2.1007661388006866
279588,959,1671942555,38.4016,1.16078,0.0,0.0,0.0,38.4016,6,0,0,0.0,95.4729,26.905,18.2727,1,0,1,23.1826,1,0,0,0.677122,20,1579,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.9746203199870056,1,0.6931471805599453,0,0,-2.8529827819799376,-0.6339945911108246
279588,959,1672236314,12.3488,-2.35885,36.7259,1.05572,1.0,-24.3771,5,1,0,36.7259,100.87799999999999,36.7259,20.7429,1,0,1,22.2278,0,0,0,0.317307,18,1348,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.2466075682929703,2,1.0986122886681096,0,0,-4.8139308851920575,-1.0683792910234433
279588,959,1672497824,23.8854,2.68309,49.0855,-2.95348,1.0,-25.2,6,1,0,49.0855,107.055,49.0855,14.3355,1,0,1,37.7533,0,0,0,0.5332979999999999,18,1356,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.32290265496296516,2,1.0986122886681096,0,0,-3.8775028413656387,-0.860943911096258
279588,959,1671447200,55.5732,2.15768,47.4674,1.7018099999999998,1.0,8.105780000000001,5,1,0,47.4674,102.913,47.4674,15.9717,1,0,1,39.84,0,0,0,0.393023,19,1492,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.5341491686899152,2,1.0986122886681096,0,0,-1.5607016795476927,-0.3477314625949462
279588,959,1670751355,45.9638,-1.49644,23.0278,-2.75621,0.266806,22.9359,7,2,1,86.3093,161.05200000000002,54.4772,31.831999999999997,1,0,1,52.1703,1,0,0,0.817166,31,2407,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.34488430148319504,3,1.3862943611198906,0,0,0.15614404896685752,0.032580242419300555
279588,959,1672484000,33.5164,-2.6917400000000002,53.6141,-2.93302,0.139573,-20.0977,9,3,2,384.12800000000004,461.824,180.54,164.11900000000003,2,1,3,75.001,1,1,0,0.8622690000000001,15,1309,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0.08005935347516889,6,2.0794415416798357,0,0,9.73024560343567,2.153413131295096
279588,959,1672266841,24.433000000000003,1.1672,45.0334,0.5113949999999999,1.0,-20.6004,2,1,0,45.0334,56.7388,45.0334,11.7055,1,0,1,37.9062,0,0,0,0.119103,10,1240,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.3467326271811814,2,1.0986122886681096,0,0,-3.7825465759103474,-0.8399094182368833
279588,959,1670991003,5.5833,-2.8525400000000003,0.0,0.0,0.0,5.5833,1,0,0,0.0,14.6375,14.6375,0.0,1,0,1,35.9487,1,0,0,0.597316,16,1451,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.8481004967113758,1,0.6931471805599453,0,0,-4.8779745580561436,-1.082566097687423
279588,959,1672250718,77.995,3.1099099999999997,70.3544,-3.05231,0.111608,7.6405199999999995,13,7,7,630.369,720.1039999999999,115.762,107.795,2,2,4,153.47799999999998,4,0,0,0.656458,19,1672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.10995060363931634,11,2.4849066497880004,0,1,23.897168432308543,5.291637193229637
279588,959,1671840025,31.775,-1.4733399999999999,51.8385,-1.89265,1.0,-20.0634,4,1,1,51.8385,86.9997,51.8385,12.8251,1,0,1,40.3488,1,0,0,0.5583779999999999,18,1510,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.37553109137430785,2,1.0986122886681096,0,0,-2.30824039651586,-0.513324514604521
279588,959,1671553179,88.3894,1.47346,46.5819,2.4374,1.0,41.8075,4,1,0,46.5819,94.0779,46.5819,17.8342,2,0,2,52.7595,1,0,0,0.5570890000000001,22,1622,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0.6500592404426523,3,1.3862943611198906,0,0,2.809423567679919,0.6203286002838216
