run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
259721,272,344258379,74.4165,2.39859,46.0485,-0.491705,1.0,28.3679,6,1,0,46.0485,136.757,46.0485,29.5682,1,0,1,22.961,2,1,1,0.9980959999999999,17,1505,1,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.6126579673156877,2,1.3862943611198906,0,0,2.9291923523312806,0.6671603280853837
259721,272,344194529,42.3379,-0.687783,35.8862,-1.32148,0.273928,6.4517,4,2,1,131.006,159.556,83.2567,47.7489,1,1,2,62.8505,1,0,0,0.5583199999999999,12,1427,0,1,1,1,1,0,0,1,1,1,1,1,1,-1,-1,1,0.24284130388272834,4,1.6094379124341003,0,0,2.9326094094540647,0.6679399364956532
259721,272,344488193,59.2231,0.604409,61.4098,0.24677,0.259387,-2.18667,3,2,2,236.75,254.446,148.582,88.1675,1,0,1,46.0777,2,1,1,0.976769,13,1292,2,1,1,1,1,1,1,1,0,1,1,1,1,-1,-1,1,0.19942243927143571,3,1.6094379124341003,0,0,5.94149607215277,1.3544234407211535
259721,272,344663305,26.0918,-0.46319399999999994,47.2128,-0.63568,0.611974,-21.121,4,2,0,77.1483,109.87,41.7548,35.3935,1,0,1,28.0668,0,0,0,0.33114899999999997,11,1264,0,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.25030482511049007,3,1.3862943611198906,0,0,-1.4354133562653695,-0.3286331853574582
259721,272,345186811,36.5983,0.231398,51.9854,1.34816,1.0,-15.3872,2,1,1,51.9854,63.6775,51.9854,11.6921,1,0,1,38.8809,0,0,0,-10.0,12,1170,0,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.4085374906372477,2,1.0986122886681096,0,0,-1.0800312255188,-0.24755204212981144
259721,272,345205038,52.3314,1.29063,46.6317,1.12172,1.0,5.69966,1,1,0,46.6317,46.6317,46.6317,0.0,1,0,1,39.7539,0,0,0,-10.0,14,1159,0,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.5235071741472603,2,1.0986122886681096,0,0,-1.0052870755101004,-0.23049901495719355
259721,272,344074152,16.432000000000002,-0.427612,26.4982,-2.02256,0.0678315,-10.0663,11,4,3,390.647,487.58099999999996,152.872,124.79,1,1,2,35.8818,2,1,0,0.920258,17,1447,5,1,1,1,1,0,1,1,0,1,1,1,1,-1,-1,1,0.040266713062911845,6,2.0794415416798357,0,0,10.031692473886439,2.2876099224991897
259721,272,344019446,7.18341,-1.2081,59.8027,0.789335,1.0,-52.6193,4,1,1,59.8027,101.708,59.8027,16.2763,1,0,1,50.3822,0,0,0,0.5212899999999999,17,1270,0,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.10565996495460618,2,1.0986122886681096,0,0,-3.5036854672526423,-0.8005136001448168
259721,272,344092402,24.7305,-2.2650099999999997,0.0,0.0,0.0,24.7305,11,0,0,0.0,174.178,28.1654,26.4297,1,1,2,31.1774,2,0,0,0.5538569999999999,18,1647,0,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.9611356172635588,2,1.0986122886681096,0,0,-0.7184764989907397,-0.16506260884100138
259721,272,343880821,8.29134,-2.27604,34.8006,1.56821,1.0,-26.5093,4,1,0,34.8006,79.9546,34.8006,22.8248,1,0,1,22.7645,0,0,0,0.298475,14,1473,1,1,1,1,1,0,0,1,0,1,1,1,1,-1,-1,1,0.18804661350804705,2,1.0986122886681096,0,0,-4.447092746964751,-1.0157538560565318
